YPE 388643374 -1240
XCE 388278983 -1240
GUA 387449005 -1241
RRA 387052729 -1241
PHO 385803861 -1241
ADM 385781613 -1241
PHA 385148149 -1242
UFF 385031519 -1242
VEM 385026394 -1242
RIL 384646945 -1242
EDG 384410968 -1242
API 384145301 -1242
LOV 383932129 -1242
ALY 383746110 -1242
DLY 383625855 -1242
EUR 383427200 -1242
LOU 382812406 -1243
EAM 382566587 -1243
ITO 382559322 -1243
ISA 382538915 -1243
EIV 382092120 -1243
WEA 380802933 -1243
XPL 379955084 -1244
KES 379487762 -1244
LIB 379482356 -1244
ETR 379071696 -1244
ALM 378668968 -1244
OLA 377713012 -1244
SCE 377452861 -1245
MMA 377163788 -1245
CHU 377097562 -1245
IMM 375851458 -1245
DMI 375343715 -1245
FLU 374860556 -1246
ISP 374686361 -1246
VIR 373967191 -1246
ALK 373963607 -1246
GGE 373954137 -1246
IFT 373553683 -1246
EGE 373252036 -1246
BLO 373025429 -1246
AIT 371356923 -1247
NEY 371136413 -1247
LDI 371006584 -1247
SUE 370988417 -1247
OWL 369656751 -1248
URP 368459192 -1248
POT 368353412 -1248
ELP 367148003 -1249
BEH 366991037 -1249
URY 366847738 -1249
LTU 365484469 -1249
FLE 365357220 -1249
NAG 364748771 -1249
SWE 364367455 -1250
RVA 364236067 -1250
AVA 364235861 -1250
HON 363836127 -1250
HOD 362902452 -1250
DRI 362862703 -1250
COS 360314122 -1251
HEO 359780053 -1251
OOM 359663502 -1252
IRC 359509837 -1252
EXE 358959335 -1252
UGG 358718875 -1252
CTR 358161894 -1252
NVI 357631325 -1252
XIS 357525633 -1252
POP 357210924 -1253
OPH 356600789 -1253
ODI 356560386 -1253
IDU 355935495 -1253
AYE 355928894 -1253
ELV 355181363 -1253
SUS 354962390 -1253
SIL 354944731 -1253
ODS 354672257 -1254
OON 354160801 -1254
FEA 353244737 -1254
ESO 353010991 -1254
EVO 352827723 -1254
UNE 352245030 -1255
LDR 351896647 -1255
LTE 351862627 -1255
FIT 351814306 -1255
AVO 351031951 -1255
EES 350774036 -1255
ONN 350426547 -1255
UCC 349418297 -1256
HAM 347449879 -1257
TOL 347077752 -1257
DDE 346168146 -1257
AMA 346009526 -1257
BAT 345956036 -1257
FES 345906667 -1257
LWA 343420004 -1258
FEW 343232008 -1258
FEL 342865508 -1258
TTA 342495488 -1259
IRT 342040021 -1259
UCA 341324386 -1259
OOT 341233922 -1259
SEP 340602145 -1259
OPM 339936701 -1260
IUM 339091579 -1260
OWA 338671620 -1260
NIE 338648482 -1260
RUL 338264290 -1260
ECR 337163800 -1261
UIS 336930138 -1261
NEN 336661843 -1261
BUI 336162523 -1261
OBA 335542032 -1262
ERP 334470442 -1262
IOD 334450763 -1262
EFT 334152299 -1262
MAC 333454662 -1262
LOT 333361127 -1262
PAL 333187795 -1263
IOL 332620874 -1263
EER 332310293 -1263
SLY 331906808 -1263
ABS 331401871 -1263
RAV 330927340 -1264
YED 330433170 -1264
CIR 329296529 -1264
OUB 329157076 -1264
GUL 328851547 -1264
UBJ 328560179 -1265
YOR 328388222 -1265
IGA 328327871 -1265
ETU 328058396 -1265
YER 327979621 -1265
CIL 327875611 -1265
DUS 327612780 -1265
LEF 327333136 -1265
EYE 325614608 -1266
DDI 325302622 -1266
SIR 324882332 -1266
USL 324294218 -1266
HUN 324209642 -1266
NUE 324125778 -1267
HTE 324027724 -1267
CIF 323469753 -1267
AGI 322624541 -1267
HYS 322520808 -1267
FOO 322355794 -1267
RLI 322035202 -1267
DOU 321531621 -1268
BST 321136615 -1268
PIE 320762617 -1268
RAW 320162540 -1268
OBJ 319748007 -1268
ISL 319466237 -1269
APS 319348661 -1269
CKS 319297278 -1269
CUM 318105906 -1269
CHN 317663907 -1269
MID 317077286 -1270
IDI 316779025 -1270
TEX 316401885 -1270
TOG 316055072 -1270
FAL 315863452 -1270
OSP 315734901 -1270
BAB 315104155 -1271
YTH 315021900 -1271
JOH 314841337 -1271
EWS 314572664 -1271
GLI 314478723 -1271
GEO 314457027 -1271
NTY 313628993 -1271
ACR 313132573 -1272
TEG 313052109 -1272
IQU 312966334 -1272
GNE 312900889 -1272
NIG 312748146 -1272
RUN 312727884 -1272
RRY 312299759 -1272
URO 310259788 -1273
YES 310246674 -1273
ORP 310011696 -1273
DRO 309707081 -1273
RAY 309314165 -1273
OHN 308414190 -1274
HOT 307566169 -1274
YET 306627877 -1275
GAL 306121286 -1275
ADO 305719580 -1275
CIO 305234892 -1275
JUD 304323288 -1276
GOT 304184004 -1276
OBE 303638523 -1276
TUN 303573078 -1276
IPA 303389163 -1276
RKS 303353340 -1276
SEM 302926643 -1276
OMB 302502012 -1276
HTS 302381055 -1277
COP 301389919 -1277
NFE 301299116 -1277
DOC 300501873 -1277
PAP 300355706 -1278
LIO 300305822 -1278
ANU 300266687 -1278
AIM 299848719 -1278
ELT 298834190 -1278
OIL 298525984 -1278
RCU 298310179 -1278
THS 297741137 -1279
EDS 297710732 -1279
OPU 297563488 -1279
FEN 296685633 -1279
IDA 296536031 -1279
NDR 296530828 -1279
IRO 296372075 -1279
AMB 296313453 -1279
TIR 296220827 -1280
IAM 295470709 -1280
AIS 295467156 -1280
ALW 294866898 -1280
NEL 294154094 -1281
URG 293935372 -1281
KNE 293842643 -1281
EGU 293664646 -1281
DAM 293655716 -1281
ATC 293503144 -1281
FLA 293295813 -1281
NIM 291875057 -1282
SKI 291802520 -1282
NEX 291766720 -1282
OYE 291627946 -1282
GEM 291219093 -1282
SEQ 291013038 -1282
ILS 290407803 -1282
VOI 289024513 -1283
NFI 288914638 -1283
RSH 288177517 -1283
REW 286640888 -1284
OTO 285656290 -1285
LLU 285180158 -1285
IRA 285119975 -1285
ATR 284497156 -1285
USA 284116981 -1286
ICL 283224308 -1286
BON 283155596 -1286
USU 282988087 -1286
XPR 282876921 -1286
TOT 281908674 -1287
MAJ 281861558 -1287
IRM 281819364 -1287
INO 281647758 -1287
OLS 281498408 -1287
SUG 281333604 -1287
PES 281317960 -1287
UDY 280447225 -1287
GRI 279238531 -1288
UED 279157324 -1288
HAI 279026046 -1288
RPR 278848913 -1288
IAB 278814199 -1288
LAM 278473862 -1288
SKE 278298183 -1289
NAB 277988668 -1289
MBI 277916471 -1289
ADA 277392041 -1289
WLE 277107331 -1289
GIS 277073624 -1289
GHE 276941336 -1289
IRD 276856450 -1289
LAD 276707802 -1289
SMI 275340157 -1290
SUF 275144774 -1290
LEY 274452170 -1291
RCI 274034784 -1291
KEE 273823702 -1291
LEX 272644138 -1291
GTH 272584989 -1292
MEL 272417509 -1292
AMS 272102972 -1292
RGI 271909543 -1292
LYS 271820969 -1292
SPR 271773840 -1292
BOA 270874238 -1292
UTS 270271168 -1293
LTS 269906353 -1293
ALF 269625068 -1293
PAY 269497074 -1293
OIC 269465117 -1293
UMP 269053210 -1293
RUE 268886539 -1293
TAS 268853549 -1293
IPT 268619688 -1294
ARB 268278618 -1294
LMO 267966009 -1294
NVO 267466685 -1294
YON 267090402 -1294
JOR 267051005 -1294
RFO 265997364 -1295
OPT 264633388 -1296
YME 263778278 -1296
UDG 262714044 -1297
XTR 262526653 -1297
IMU 262215981 -1297
BOV 262079202 -1297
HEE 261517106 -1297
DVA 261439554 -1298
ILT 260083596 -1298
UTT 259906065 -1298
IGE 259730009 -1298
NSP 259702253 -1298
OCU 259455313 -1299
NSO 259205967 -1299
NEG 259130200 -1299
UPE 258202729 -1299
AGO 257903618 -1299
LSE 255263911 -1301
OAC 254183465 -1302
EHA 253831494 -1302
DUL 253349395 -1302
URV 253114122 -1302
RUM 251119174 -1303
KIL 250828791 -1304
UNS 250781153 -1304
OMO 250717471 -1304
TIG 250621789 -1304
SLI 250507265 -1304
AJO 250450217 -1304
WID 250058936 -1304
OCT 250032446 -1304
EPL 249976840 -1304
IPS 249478149 -1304
UNA 249172926 -1304
ECK 249153611 -1304
CTL 248701181 -1305
LID 248592892 -1305
NSH 248523959 -1305
VAI 248486334 -1305
COO 247991051 -1305
SAG 247527982 -1305
COA 247089829 -1306
MBL 246563214 -1306
THY 246127929 -1306
SYM 245491409 -1307
RIF 245251090 -1307
EPI 245034149 -1307
GOI 245020138 -1307
MEE 244755941 -1307
NUA 243323725 -1308
LAU 242869128 -1308
ROR 242082109 -1309
CEE 240870168 -1309
RIZ 240701995 -1309
UID 240540637 -1310
GLY 240506103 -1310
ERH 239718268 -1310
TSE 239259543 -1310
NGR 238352607 -1311
NDL 238015039 -1311
AUL 237942434 -1311
EAU 237756705 -1311
OAR 236594295 -1312
FUS 236582108 -1312
TOU 236411751 -1312
CEM 236403074 -1312
ENN 236374589 -1312
AMM 235943112 -1312
OGN 235915305 -1312
IAR 235793601 -1312
MPU 233523851 -1314
WHY 231951639 -1315
GNA 231573521 -1315
CTA 231474077 -1315
UTU 230872652 -1315
NOV 229263808 -1316
SIX 227987821 -1317
ALR 227912548 -1317
USH 227018420 -1318
IAG 226671636 -1318
WOO 226555411 -1318
COG 226518248 -1318
IBR 226293394 -1318
PAG 225488947 -1319
RFA 225245074 -1319
TEP 224894769 -1319
NSC 224694157 -1319
RHA 224448997 -1320
GON 224227116 -1320
ILO 223973055 -1320
AGN 223959464 -1320
PEE 223735225 -1320
POO 223452434 -1320
ZIN 223391097 -1320
LEE 223386412 -1320
BOL 223344192 -1320
ALC 223227040 -1320
NOL 223041204 -1320
KEL 222487078 -1321
RMO 222438310 -1321
UMM 222403774 -1321
ADS 222204795 -1321
RKI 221890667 -1321
PSY 221807012 -1321
HNI 221681657 -1321
SIZ 220965831 -1322
UCK 220771001 -1322
RNS 220697492 -1322
GLO 220511376 -1322
LAG 220049261 -1322
PPI 219758207 -1323
TTO 219499208 -1323
OID 219057289 -1323
EGO 219030815 -1323
TOC 219020927 -1323
ECL 218752273 -1323
PEL 218389400 -1323
SAC 217804860 -1324
ACY 217585630 -1324
LIP 217497971 -1324
IDD 217050585 -1324
OAT 216980715 -1324
UAG 216883280 -1324
FFO 216651890 -1325
EFL 216175389 -1325
UPS 216075703 -1325
FIV 215637865 -1325
ATS 215430062 -1325
CRU 215238306 -1326
ATM 214998184 -1326
TAX 214976942 -1326
NUT 214919705 -1326
FLI 214712390 -1326
SUN 214463695 -1326
ENV 214288694 -1326
IFY 214254482 -1326
OXI 214230921 -1326
ASP 213311433 -1327
NEI 213232532 -1327
GOR 212191987 -1328
UTO 211928224 -1328
ICY 211731021 -1328
NKI 210594190 -1329
YCH 210416399 -1329
TNE 209970555 -1329
PIL 209301425 -1330
STL 208834954 -1330
IPP 208305636 -1330
JOI 208196666 -1330
JOU 208028694 -1331
IRL 207952614 -1331
FAS 207785208 -1331
OFE 207695313 -1331
SYC 206980672 -1331
SLE 206956741 -1331
POU 206933306 -1331
NSW 206150962 -1332
ONY 206116787 -1332
OKS 205663695 -1332
MOM 205447495 -1332
SLO 205334708 -1332
LOA 205324500 -1332
STY 205011932 -1333
UBT 204158911 -1333
ORO 203975700 -1333
ENU 203862133 -1333
OLY 203802715 -1333
NKS 203397536 -1334
OIS 202905386 -1334
SPL 202500916 -1334
RGU 202418928 -1334
EBR 202392419 -1334
BUL 202192100 -1335
RER 201985540 -1335
DUE 201865503 -1335
RUT 201632866 -1335
OPS 201162256 -1335
ADU 201154199 -1335
NSA 200916869 -1336
APO 200614556 -1336
POE 200351420 -1336
RBA 200215659 -1336
MPH 199569864 -1336
RUG 199466215 -1337
JUN 199292092 -1337
LRE 198939074 -1337
SUI 198797039 -1337
OSO 198436340 -1337
INL 197950715 -1338
UIN 196882466 -1338
FED 196296281 -1339
RSA 196083929 -1339
RLE 195994633 -1339
NSF 195857161 -1339
DEG 195471801 -1339
OBT 195223525 -1340
FIS 195172966 -1340
DIO 194981811 -1340
LDS 194690576 -1340
WRO 194056166 -1341
SQU 193045210 -1341
RFE 192854586 -1341
RWA 192804732 -1341
GEL 192775619 -1341
BTA 192211813 -1342
RTM 191745251 -1342
ERW 191683094 -1342
SOO 191666600 -1342
HME 191439726 -1342
CUP 191418091 -1343
UAN 189933012 -1344
GME 189554915 -1344
HAB 189043031 -1344
URF 188501410 -1345
ITL 188167868 -1345
SOP 188110576 -1345
TUS 187303318 -1346
OOP 186961873 -1346
BIO 186933806 -1346
SEX 186163763 -1347
AYI 186150448 -1347
VOR 186064274 -1347
NGA 185992573 -1347
ROJ 185882026 -1347
CAD 185844721 -1347
ROY 185527461 -1347
NEM 184871233 -1348
AFR 184300140 -1348
NEU 184096900 -1348
LTY 183850932 -1348
WEI 183780432 -1348
IDS 183078353 -1349
OJE 182481089 -1349
ONM 182350292 -1350
DOR 182293942 -1350
DDL 182191959 -1350
EPH 182004887 -1350
WAI 181833564 -1350
RGY 181580716 -1350
OMS 181520600 -1350
ULI 181169095 -1350
CIV 180897692 -1351
MBR 180734600 -1351
URB 180328399 -1351
SAW 179886790 -1351
CCA 179128732 -1352
BIR 178516273 -1353
AUD 178452209 -1353
COT 178365005 -1353
EOU 178297266 -1353
ABE 177242287 -1354
RYI 177011612 -1354
EON 176773220 -1354
XIM 176641915 -1354
UNL 176507678 -1354
HLY 176417896 -1354
IRR 175862292 -1355
ESH 175440721 -1355
OTS 175243179 -1355
SAV 175165659 -1355
DOO 175149222 -1355
LUN 175112825 -1355
FUT 174913823 -1356
PTA 174780411 -1356
NNO 174453154 -1356
EWI 173880173 -1356
OVA 173659413 -1357
EWE 173403130 -1357
VOT 173146515 -1357
XPO 172901108 -1357
WNE 172781918 -1357
EPU 172206097 -1358
ODA 171789113 -1358
ASC 171410434 -1358
BRU 170785660 -1359
RAF 170705735 -1359
NEF 170605479 -1359
MPI 170347931 -1359
OKI 170193998 -1359
UNN 169998986 -1360
PID 169937867 -1360
OCR 169886618 -1360
YMP 169632427 -1360
ERB 169533252 -1360
DOL 169446922 -1360
KEY 169254436 -1360
DEB 168973375 -1361
OBI 168589803 -1361
BOY 168541856 -1361
MOL 168384549 -1361
STM 167450843 -1362
FAV 167201465 -1362
NQU 166885227 -1362
EHI 166277546 -1363
AXI 166218377 -1363
FAN 165772013 -1363
IDG 164786088 -1364
NOS 163901295 -1365
EOL 163850046 -1365
OPR 163638050 -1365
VIA 163506579 -1365
CKI 163090370 -1366
BSO 162960428 -1366
AGG 162728168 -1366
DIM 162656034 -1366
NNA 162538900 -1366
ITC 162352860 -1366
JUR 162309199 -1366
ENL 162185413 -1366
INH 162097523 -1366
MIR 161922621 -1367
UCI 161326241 -1367
TTR 161218322 -1367
REB 161205137 -1367
GNO 160267420 -1368
LTA 160040612 -1368
DIG 160011830 -1368
VOU 159914646 -1368
RUI 159392435 -1369
GOL 159314197 -1369
WTH 159271498 -1369
GAV 159022540 -1369
UTA 158813599 -1369
ISF 158811837 -1369
ISK 158669386 -1370
III 158650548 -1370
UDD 158629626 -1370
LAV 157611715 -1371
LUA 157387911 -1371
CAB 156584684 -1371
VAS 156579077 -1371
NIQ 156065873 -1372
RNO 155943044 -1372
MYS 155686158 -1372
ICO 155644702 -1372
DUT 155613193 -1372
SPH 155111947 -1373
UMS 155106997 -1373
REH 155070536 -1373
OYA 154436638 -1373
OWT 154425351 -1373
BEY 153734039 -1374
CQU 153229589 -1375
XER 153190074 -1375
EDO 153068077 -1375
NAD 152899597 -1375
REO 152576393 -1375
HIB 152363602 -1375
OAL 152336936 -1375
PTU 151600142 -1376
BIG 151544022 -1376
TUM 151353209 -1376
YLE 151321035 -1376
RUP 151305216 -1376
PPA 150994706 -1377
GIR 150936468 -1377
OOS 150786834 -1377
XED 150695750 -1377
GUS 150641497 -1377
ACQ 150613366 -1377
GHL 150597544 -1377
USC 150517981 -1377
ACA 150246666 -1377
WON 150030135 -1378
UIC 149971363 -1378
SYN 149965515 -1378
TIP 149955131 -1378
GAS 149478860 -1378
CEA 148914543 -1379
LUC 148742639 -1379
OMY 148509528 -1379
AGU 148176131 -1379
CKL 148081313 -1380
URD 147896067 -1380
SIE 147683608 -1380
RBI 147374418 -1380
ULY 147335284 -1380
JAM 147064867 -1381
MBO 146910188 -1381
GTO 146903668 -1381
AFE 146804850 -1381
UEL 146269447 -1381
AWS 146030652 -1382
TAM 145946549 -1382
RSU 145907301 -1382
SHM 145402582 -1382
OFI 145207710 -1382
DNE 145142169 -1382
JOY 144962079 -1383
WIF 144633868 -1383
DRU 144498006 -1383
NUS 144439102 -1383
ENR 143680445 -1384
MOO 143438420 -1384
ZEN 143365869 -1384
ETO 143335051 -1384
SME 142930689 -1385
UPT 142549267 -1385
RBO 142161483 -1385
NHA 141637405 -1386
UTY 141392915 -1386
OET 141380132 -1386
RFU 140942694 -1387
PTO 140783756 -1387
NKE 140685786 -1387
JES 140646028 -1387
TOD 140601201 -1387
VIV 140474690 -1387
ACU 139734017 -1388
JAC 139131071 -1389
EHO 139083330 -1389
GAM 139041705 -1389
PLU 138934051 -1389
DAL 138928124 -1389
NJU 138707706 -1389
YAL 138310163 -1389
AIG 138260022 -1389
EAG 137789200 -1390
ULS 137446482 -1390
MEW 137189263 -1391
DIL 137056894 -1391
ROK 136875443 -1391
LUR 136784976 -1391
FIF 136748737 -1391
NLI 136720353 -1391
ASA 136571919 -1391
JAN 136440143 -1391
JOB 136428114 -1391
FEM 136317679 -1391
NEO 135949487 -1392
IEC 135610847 -1392
VEY 135446584 -1392
SAF 135120617 -1393
SWI 134678194 -1393
IXE 134614571 -1393
UGU 134487562 -1393
MEC 134447308 -1393
PTS 134157253 -1394
YSE 134075581 -1394
TSI 133684249 -1394
HEC 133662703 -1394
EEC 133642475 -1394
EUT 133491217 -1395
BID 133406191 -1395
MOC 133264489 -1395
JEW 133178396 -1395
HNO 133127248 -1395
EDL 133066032 -1395
LYI 132861282 -1395
JAP 132629169 -1395
EWA 132331525 -1396
PAU 132028562 -1396
NAC 131815605 -1396
MBA 131638338 -1397
IFO 131585709 -1397
ABA 131347926 -1397
NAS 131344250 -1397
ORW 131296397 -1397
ADJ 131256909 -1397
GAG 131165069 -1397
UPI 131108654 -1397
BAD 130438049 -1398
TYL 130053117 -1398
XEC 129886158 -1398
COD 129678300 -1399
NFA 129580755 -1399
HYP 129557712 -1399
ITR 129380047 -1399
NYT 129197478 -1399
TIZ 129112465 -1399
EWH 129086117 -1399
ZON 128844185 -1400
UOU 128235153 -1400
OUC 128184243 -1400
RMY 128121426 -1400
ALD 128083255 -1400
JUL 127966538 -1401
INJ 127698630 -1401
IXT 127674482 -1401
SMO 127517820 -1401
BLU 127344876 -1401
IUS 127133440 -1402
SOF 127128285 -1402
ASY 127102524 -1402
MST 126963023 -1402
ARV 126924832 -1402
DDR 126785940 -1402
EYO 126628725 -1402
FIX 126374679 -1402
AZI 126224896 -1403
GHO 126011497 -1403
NLE 125911588 -1403
MUR 125870418 -1403
EHE 125839373 -1403
MUM 125777399 -1403
IMO 125637163 -1403
MAX 125090353 -1404
UMI 125008768 -1404
DVE 124882983 -1404
OCH 123925374 -1405
ERD 123886065 -1405
XIC 123809306 -1405
DAV 123265598 -1406
AWN 123068826 -1406
ARP 123009950 -1406
QUO 122702648 -1407
RDA 122324108 -1407
IAS 121597261 -1408
BIA 121526678 -1408
IGR 121426450 -1408
HOI 121242964 -1408
GIT 121145046 -1409
TAY 121143745 -1409
SOV 121012228 -1409
UTR 121004904 -1409
OSA 120990432 -1409
RTO 120916876 -1409
DAI 120758366 -1409
ORB 120709356 -1409
EAP 120274312 -1410
DOP 120165874 -1410
TEI 120165251 -1410
RPE 119715751 -1410
OUD 119476697 -1411
UNK 119452197 -1411
ABU 119383614 -1411
DOI 119194733 -1411
GIE 119002461 -1411
BIS 118953450 -1411
SFU 118888087 -1411
WAV 118768358 -1411
TOB 118609915 -1412
FID 117926906 -1412
TWI 117844850 -1412
AEL 117775493 -1413
ROX 117555451 -1413
DIU 117387741 -1413
TIB 116560291 -1414
ABR 116182216 -1415
ILM 115711536 -1415
EXH 115651467 -1415
HYD 115507487 -1415
LCU 115422545 -1415
SNE 115225612 -1416
GUM 114965747 -1416
GUN 114963720 -1416
MIX 114729532 -1416
UNF 114661050 -1416
HIA 114525193 -1417
ETC 114132680 -1417
KLY 114000641 -1417
EXU 113797895 -1418
IZI 113682052 -1418
TEV 113556951 -1418
USP 113483926 -1418
NNU 113409496 -1418
SAD 113401912 -1418
FOC 113281160 -1418
RLA 113215428 -1418
RTL 113128032 -1418
FFA 113097618 -1418
KEP 112959071 -1419
UBE 112624643 -1419
NFU 112526017 -1419
OAS 112523674 -1419
XCL 112435288 -1419
RYT 111938520 -1420
TAP 111672454 -1420
EPS 111635602 -1420
XPA 111546480 -1420
PIS 110802264 -1421
ENJ 110650547 -1422
EKS 109725470 -1423
LOB 109630655 -1423
OPY 109588325 -1423
NUR 109456666 -1423
HIO 109404633 -1423
PUN 109236039 -1423
OYM 108867948 -1424
LVI 108717854 -1424
WAG 108111365 -1425
ILU 107976988 -1425
MUT 107881719 -1425
SSF 107827016 -1425
LPH 107722203 -1425
VOC 107673203 -1426
NSL 107577599 -1426
UTL 107272366 -1426
DVI 107136334 -1426
UER 106901475 -1427
SCL 106771853 -1427
REJ 106551825 -1427
IPE 106488468 -1427
SFE 106295742 -1427
NOB 106061388 -1428
LCO 106023699 -1428
IMB 105869244 -1428
TUB 105770446 -1428
AUN 105657484 -1428
UPL 105610981 -1428
CKN 105546049 -1428
CRY 105499639 -1428
NAV 105438472 -1429
FET 105407237 -1429
YDR 105405224 -1429
APR 105366492 -1429
EBE 105329480 -1429
UTC 105207085 -1429
TUE 105027029 -1429
YCL 105011705 -1429
ABB 104819766 -1429
ATL 104542883 -1430
FLY 104393779 -1430
BUN 104314884 -1430
NUF 104267450 -1430
CYC 104108873 -1430
BOX 103893072 -1431
EGY 103704137 -1431
AVY 103619079 -1431
XCH 103270204 -1432
PUS 103226359 -1432
IFU 103225246 -1432
OYS 103062515 -1432
MPS 102766934 -1432
UFA 102662815 -1432
OSC 102576123 -1433
XES 102405115 -1433
SUD 101963631 -1433
RIU 101787334 -1434
OLT 101625977 -1434
EMY 101562290 -1434
UGE 101183478 -1434
ICR 101150825 -1435
LAP 101047653 -1435
ISR 100782648 -1435
GGL 100655611 -1435
DWA 100123356 -1436
ALV 100119729 -1436
GOA 100073697 -1436
XAC 99755462 -1437
NJO 99570072 -1437
SAB 99533176 -1437
BUD 99522398 -1437
RWI 99513268 -1437
LKE 99460054 -1437
RDL 99081243 -1438
LTO 98916081 -1438
OAN 98883699 -1438
IOT 98831848 -1438
LAK 98537260 -1438
EBA 98372249 -1439
NVA 98183062 -1439
SOI 98179492 -1439
PSE 97985592 -1439
UPR 97958331 -1439
SEF 97925573 -1439
SAP 97884788 -1439
UMN 97838638 -1439
RMU 97781637 -1439
POK 97763212 -1439
TAF 97643320 -1440
TLA 97576490 -1440
ROI 97372833 -1440
OPA 97279673 -1440
YNA 97053196 -1440
XUA 96797952 -1441
EUM 96796065 -1441
GIA 96729430 -1441
RCO 96496457 -1441
BBE 96297383 -1442
LOM 96071691 -1442
SBA 96069548 -1442
LNE 95981175 -1442
NUC 95862877 -1442
ERU 95811901 -1442
UCL 95775722 -1442
RBE 95759552 -1442
BOS 95267969 -1443
ACO 95217021 -1443
OOF 95182650 -1443
WIC 95164593 -1443
YPI 95072856 -1443
RGO 94967700 -1444
FRU 94844103 -1444
DAU 94675250 -1444
AYM 94493747 -1444
UMO 94256747 -1445
OBV 94231897 -1445
ZER 93870205 -1445
NOC 93636568 -1446
SFO 93408923 -1446
SIF 93352446 -1446
BVI 93198288 -1446
LKI 93184520 -1446
MIE 92974019 -1447
HBO 92888794 -1447
ASM 92606256 -1447
TLI 92521473 -1447
RIK 92469767 -1447
VEA 92389243 -1448
HTL 92133099 -1448
RUD 91953108 -1448
AUR 91815582 -1448
IDL 91800381 -1449
ODO 91692104 -1449
NAP 91544836 -1449
GHB 91403380 -1449
NRY 91164866 -1450
NOI 90971497 -1450
NUI 90805098 -1450
BOW 90769205 -1450
SHR 90661533 -1450
LEL 90636023 -1450
TWA 90427307 -1451
CHM 90309564 -1451
LEO 90007931 -1451
KLE 89760193 -1452
LEI 89703725 -1452
REY 89524576 -1452
ISU 89476147 -1452
HRA 89415382 -1452
PAB 89291662 -1453
HAU 89170049 -1453
CAV 89126385 -1453
USB 88807582 -1453
PHR 88686339 -1454
DRY 88654268 -1454
DGM 88622466 -1454
WNS 88107751 -1454
DJU 87668527 -1455
GNS 87601347 -1455
SSM 87350582 -1456
OWD 87174970 -1456
YPO 86847223 -1457
OCO 86811546 -1457
DOG 86757547 -1457
UOT 86724125 -1457
COH 86577483 -1457
TTY 86512071 -1457
LUB 86319564 -1457
BIB 86079240 -1458
ODD 85963452 -1458
LIQ 85823080 -1458
ULF 85692479 -1458
IOG 85684446 -1458
YMB 85560985 -1459
UGA 85266156 -1459
UIP 84692048 -1460
TAU 84690299 -1460
YRI 84242116 -1461
YEE 84227936 -1461
RTN 84188453 -1461
SWA 83890731 -1462
NCA 83676498 -1462
BUY 83505493 -1462
ADL 83299991 -1463
RTR 83280275 -1463
ILK 83278866 -1463
MEO 82853973 -1463
HID 82673397 -1464
VII 81884741 -1465
ISD 81703945 -1465
RAH 81671337 -1465
SKS 81617329 -1465
VAG 81571157 -1466
DYN 81437194 -1466
HAE 81436110 -1466
GOE 81371188 -1466
YAN 81307774 -1466
UEE 81228540 -1466
NAI 81088151 -1466
JOS 81075633 -1466
EYS 80777294 -1467
CCI 80507481 -1467
RYO 80399833 -1468
GAZ 80328477 -1468
MAP 80236328 -1468
PPY 80039704 -1468
ALB 80001600 -1468
OMF 79983130 -1468
COI 79810126 -1469
WLY 79716244 -1469
MFO 79682682 -1469
EDA 79640752 -1469
XCI 79598184 -1469
THW 79594897 -1469
EGG 79475922 -1469
DEX 79457167 -1469
FAU 79456509 -1469
THL 79402775 -1469
AZE 79169877 -1470
RCL 79027755 -1470
MOB 78947685 -1470
RAE 78903302 -1470
VAC 78859422 -1470
RUB 78843234 -1470
IPI 78782885 -1471
LEP 78525702 -1471
YEL 78450660 -1471
ACL 78178016 -1472
SFA 77725048 -1473
DEO 77648809 -1473
ITN 77129642 -1474
LME 77125197 -1474
IPM 77081612 -1474
NFR 76940474 -1474
UTP 76924664 -1474
RLO 76915076 -1474
MEX 76904408 -1474
RAU 76824270 -1474
TFU 76742710 -1474
INQ 76610100 -1475
EIS 76531522 -1475
EAB 76515710 -1475
OSU 76454630 -1475
YAR 76398219 -1475
DEQ 76175772 -1475
ZES 76113740 -1476
THM 76104441 -1476
SAS 75999186 -1476
DOS 75911242 -1476
LVA 75537677 -1477
RHO 75271917 -1477
TMO 75164174 -1477
UIE 75023241 -1478
SPU 74967202 -1478
MIA 74961745 -1478
HOC 74815130 -1478
UPA 74623422 -1478
EBT 74572074 -1479
EAF 74531254 -1479
NSM 74511277 -1479
SEI 74454958 -1479
UKE 74247713 -1479
COC 74177673 -1479
USN 74175758 -1479
HIF 74138190 -1479
NHE 74128262 -1479
ULO 73854046 -1480
NNY 73838960 -1480
DAP 73829399 -1480
STH 73640451 -1480
GIL 73613073 -1480
AXE 73566848 -1480
RRU 73371753 -1481
OUI 73258641 -1481
NDM 73256579 -1481
ADR 73250853 -1481
FYI 73144789 -1481
RUA 73137702 -1481
AUC 73025940 -1482
KIS 73007797 -1482
NOD 72993911 -1482
EDY 72884337 -1482
JER 72808358 -1482
UBM 72487397 -1483
SEW 72382963 -1483
IVO 72242666 -1483
YIE 72141012 -1483
LEB 72130660 -1483
TOS 72035259 -1484
EWO 71894385 -1484
OGU 71888808 -1484
WEB 71693166 -1484
EDD 71658503 -1484
HLE 71598222 -1484
HWA 71579071 -1484
IZO 71494572 -1485
ULU 71422243 -1485
SEU 71263363 -1485
SMS 71231480 -1485
HAK 71224914 -1485
AMU 71212634 -1485
COW 70881672 -1486
